pcd,lad23cd,lad23nm
"ZE1 0WN","S12000027","Shetland Islands"
"ZE1 0WP","S12000027","Shetland Islands"
"ZE1 0WQ","S12000027","Shetland Islands"
"ZE1 0WS","S12000027","Shetland Islands"
"ZE1 0WT","S12000027","Shetland Islands"
"ZE1 0WU","S12000027","Shetland Islands"
"ZE1 0WW","S12000027","Shetland Islands"
"ZE1 0WX","S12000027","Shetland Islands"
"ZE1 0WY","S12000027","Shetland Islands"
"ZE1 0WZ","S12000027","Shetland Islands"
"ZE1 0XA","S12000027","Shetland Islands"
"ZE1 0XB","S12000027","Shetland Islands"
"ZE1 0XD","S12000027","Shetland Islands"
"ZE1 0XE","S12000027","Shetland Islands"
"ZE1 0XF","S12000027","Shetland Islands"
"ZE1 0XG","S12000027","Shetland Islands"
"ZE1 0XH","S12000027","Shetland Islands"
"ZE1 0XJ","S12000027","Shetland Islands"
"ZE1 0XL","S12000027","Shetland Islands"
"ZE1 0XN","S12000027","Shetland Islands"
"ZE1 0XP","S12000027","Shetland Islands"
"ZE1 0XQ","S12000027","Shetland Islands"
"ZE1 0XR","S12000027","Shetland Islands"
"ZE1 0XS","S12000027","Shetland Islands"
"ZE1 0XT","S12000027","Shetland Islands"
"ZE1 0XU","S12000027","Shetland Islands"
"ZE1 0XW","S12000027","Shetland Islands"
"ZE1 0XX","S12000027","Shetland Islands"
"ZE1 0XY","S12000027","Shetland Islands"
"ZE1 0XZ","S12000027","Shetland Islands"
"ZE1 0YA","S12000027","Shetland Islands"
"ZE1 0YB","S12000027","Shetland Islands"
"ZE1 0YD","S12000027","Shetland Islands"
"ZE1 0YE","S12000027","Shetland Islands"
"ZE1 0YF","S12000027","Shetland Islands"
"ZE1 0YG","S12000027","Shetland Islands"
"ZE1 0YH","S12000027","Shetland Islands"
"ZE1 0YJ","S12000027","Shetland Islands"
"ZE1 0YL","S12000027","Shetland Islands"
"ZE1 0YN","S12000027","Shetland Islands"
"ZE1 0YP","S12000027","Shetland Islands"
"ZE1 0YQ","S12000027","Shetland Islands"
"ZE1 0YR","S12000027","Shetland Islands"
"ZE1 0YS","S12000027","Shetland Islands"
"ZE1 0YT","S12000027","Shetland Islands"
"ZE1 0YU","S12000027","Shetland Islands"
"ZE1 0YW","S12000027","Shetland Islands"
"ZE1 0YX","S12000027","Shetland Islands"
"ZE1 0ZB","S12000027","Shetland Islands"
"ZE1 0ZD","S12000027","Shetland Islands"
"ZE1 0ZE","S12000027","Shetland Islands"
"ZE1 0ZF","S12000027","Shetland Islands"
"ZE1 0ZG","S12000027","Shetland Islands"
"ZE1 0ZH","S12000027","Shetland Islands"
"ZE1 0ZJ","S12000027","Shetland Islands"
"ZE1 0ZQ","S12000027","Shetland Islands"
"ZE1 9AA","S12000027","Shetland Islands"
"ZE1 9AB","S12000027","Shetland Islands"
"ZE1 9BA","S12000027","Shetland Islands"
"ZE1 9BB","S12000027","Shetland Islands"
"ZE1 9SA","S12000027","Shetland Islands"
"ZE1 9SB","S12000027","Shetland Islands"
"ZE1 9SD","S12000027","Shetland Islands"
"ZE1 9SE","S12000027","Shetland Islands"
"ZE1 9SF","S12000027","Shetland Islands"
"ZE1 9SG","S12000027","Shetland Islands"
"ZE1 9SH","S12000027","Shetland Islands"
"ZE1 9SJ","S12000027","Shetland Islands"
"ZE1 9SL","S12000027","Shetland Islands"
"ZE1 9SN","S12000027","Shetland Islands"
"ZE1 9SP","S12000027","Shetland Islands"
"ZE1 9SQ","S12000027","Shetland Islands"
"ZE1 9SR","S12000027","Shetland Islands"
"ZE1 9SS","S12000027","Shetland Islands"
"ZE1 9ST","S12000027","Shetland Islands"
"ZE1 9SU","S12000027","Shetland Islands"
"ZE1 9SW","S12000027","Shetland Islands"
"ZE1 9SX","S12000027","Shetland Islands"
"ZE1 9SY","S12000027","Shetland Islands"
"ZE1 9SZ","S12000027","Shetland Islands"
"ZE1 9TA","S12000027","Shetland Islands"
"ZE1 9TB","S12000027","Shetland Islands"
"ZE1 9ZZ","S12000027","Shetland Islands"
"ZE2 9AA","S12000027","Shetland Islands"
"ZE2 9AB","S12000027","Shetland Islands"
"ZE2 9AD","S12000027","Shetland Islands"
"ZE2 9AE","S12000027","Shetland Islands"
"ZE2 9AF","S12000027","Shetland Islands"
"ZE2 9AG","S12000027","Shetland Islands"
"ZE2 9AH","S12000027","Shetland Islands"
"ZE2 9AJ","S12000027","Shetland Islands"
"ZE2 9AL","S12000027","Shetland Islands"
"ZE2 9AN","S12000027","Shetland Islands"
"ZE2 9AP","S12000027","Shetland Islands"
"ZE2 9AQ","S12000027","Shetland Islands"
"ZE2 9AR","S12000027","Shetland Islands"
"ZE2 9AS","S12000027","Shetland Islands"
"ZE2 9AT","S12000027","Shetland Islands"
"ZE2 9AU","S12000027","Shetland Islands"
"ZE2 9AW","S12000027","Shetland Islands"
"ZE2 9AX","S12000027","Shetland Islands"
"ZE2 9AY","S12000027","Shetland Islands"
"ZE2 9AZ","S12000027","Shetland Islands"
"ZE2 9BA","S12000027","Shetland Islands"
"ZE2 9BB","S12000027","Shetland Islands"
"ZE2 9BD","S12000027","Shetland Islands"
"ZE2 9BE","S12000027","Shetland Islands"
"ZE2 9BF","S12000027","Shetland Islands"
"ZE2 9BG","S12000027","Shetland Islands"
"ZE2 9BH","S12000027","Shetland Islands"
"ZE2 9BJ","S12000027","Shetland Islands"
"ZE2 9BL","S12000027","Shetland Islands"
"ZE2 9BN","S12000027","Shetland Islands"
"ZE2 9BP","S12000027","Shetland Islands"
"ZE2 9BQ","S12000027","Shetland Islands"
"ZE2 9BS","S12000027","Shetland Islands"
"ZE2 9BT","S12000027","Shetland Islands"
"ZE2 9BU","S12000027","Shetland Islands"
"ZE2 9BW","S12000027","Shetland Islands"
"ZE2 9BX","S12000027","Shetland Islands"
"ZE2 9BY","S12000027","Shetland Islands"
"ZE2 9BZ","S12000027","Shetland Islands"
"ZE2 9DA","S12000027","Shetland Islands"
"ZE2 9DB","S12000027","Shetland Islands"
"ZE2 9DD","S12000027","Shetland Islands"
"ZE2 9DE","S12000027","Shetland Islands"
"ZE2 9DF","S12000027","Shetland Islands"
"ZE2 9DG","S12000027","Shetland Islands"
"ZE2 9DH","S12000027","Shetland Islands"
"ZE2 9DJ","S12000027","Shetland Islands"
"ZE2 9DL","S12000027","Shetland Islands"
"ZE2 9DN","S12000027","Shetland Islands"
"ZE2 9DP","S12000027","Shetland Islands"
"ZE2 9DQ","S12000027","Shetland Islands"
"ZE2 9DR","S12000027","Shetland Islands"
"ZE2 9DS","S12000027","Shetland Islands"
"ZE2 9DT","S12000027","Shetland Islands"
"ZE2 9DU","S12000027","Shetland Islands"
"ZE2 9DW","S12000027","Shetland Islands"
"ZE2 9DX","S12000027","Shetland Islands"
"ZE2 9DY","S12000027","Shetland Islands"
"ZE2 9DZ","S12000027","Shetland Islands"
"ZE2 9EA","S12000027","Shetland Islands"
"ZE2 9EB","S12000027","Shetland Islands"
"ZE2 9ED","S12000027","Shetland Islands"
"ZE2 9EE","S12000027","Shetland Islands"
"ZE2 9EF","S12000027","Shetland Islands"
"ZE2 9EG","S12000027","Shetland Islands"
"ZE2 9EH","S12000027","Shetland Islands"
"ZE2 9EJ","S12000027","Shetland Islands"
"ZE2 9EL","S12000027","Shetland Islands"
"ZE2 9EN","S12000027","Shetland Islands"
"ZE2 9EP","S12000027","Shetland Islands"
"ZE2 9EQ","S12000027","Shetland Islands"
"ZE2 9ER","S12000027","Shetland Islands"
"ZE2 9ES","S12000027","Shetland Islands"
"ZE2 9ET","S12000027","Shetland Islands"
"ZE2 9EU","S12000027","Shetland Islands"
"ZE2 9EW","S12000027","Shetland Islands"
"ZE2 9EX","S12000027","Shetland Islands"
"ZE2 9EY","S12000027","Shetland Islands"
"ZE2 9EZ","S12000027","Shetland Islands"
"ZE2 9FA","S12000027","Shetland Islands"
"ZE2 9FB","S12000027","Shetland Islands"
"ZE2 9FD","S12000027","Shetland Islands"
"ZE2 9FE","S12000027","Shetland Islands"
"ZE2 9FG","S12000027","Shetland Islands"
"ZE2 9FH","S12000027","Shetland Islands"
"ZE2 9FJ","S12000027","Shetland Islands"
"ZE2 9FL","S12000027","Shetland Islands"
"ZE2 9FN","S12000027","Shetland Islands"
"ZE2 9FP","S12000027","Shetland Islands"
"ZE2 9FQ","S12000027","Shetland Islands"
"ZE2 9FS","S12000027","Shetland Islands"
"ZE2 9FT","S12000027","Shetland Islands"
"ZE2 9FW","S12000027","Shetland Islands"
"ZE2 9FX","S12000027","Shetland Islands"
"ZE2 9FY","S12000027","Shetland Islands"
"ZE2 9GA","S12000027","Shetland Islands"
"ZE2 9GB","S12000027","Shetland Islands"
"ZE2 9GD","S12000027","Shetland Islands"
"ZE2 9GE","S12000027","Shetland Islands"
"ZE2 9GF","S12000027","Shetland Islands"
"ZE2 9GG","S12000027","Shetland Islands"
"ZE2 9GH","S12000027","Shetland Islands"
"ZE2 9GJ","S12000027","Shetland Islands"
"ZE2 9GL","S12000027","Shetland Islands"
"ZE2 9GW","S12000027","Shetland Islands"
"ZE2 9GY","S12000027","Shetland Islands"
"ZE2 9GZ","S12000027","Shetland Islands"
"ZE2 9HA","S12000027","Shetland Islands"
"ZE2 9HB","S12000027","Shetland Islands"
"ZE2 9HD","S12000027","Shetland Islands"
"ZE2 9HE","S12000027","Shetland Islands"
"ZE2 9HF","S12000027","Shetland Islands"
"ZE2 9HG","S12000027","Shetland Islands"
"ZE2 9HH","S12000027","Shetland Islands"
"ZE2 9HJ","S12000027","Shetland Islands"
"ZE2 9HL","S12000027","Shetland Islands"
"ZE2 9HN","S12000027","Shetland Islands"
"ZE2 9HP","S12000027","Shetland Islands"
"ZE2 9HQ","S12000027","Shetland Islands"
"ZE2 9HR","S12000027","Shetland Islands"
"ZE2 9HS","S12000027","Shetland Islands"
