pcd,lad23cd,lad23nm
"G1  2RL","S12000049","Glasgow City"
"G1  2RN","S12000049","Glasgow City"
"G1  2RP","S12000049","Glasgow City"
"G1  2RQ","S12000049","Glasgow City"
"G1  2RR","S12000049","Glasgow City"
"G1  2RS","S12000049","Glasgow City"
"G1  2RT","S12000049","Glasgow City"
"G1  2RU","S12000049","Glasgow City"
"G1  2RW","S12000049","Glasgow City"
"G1  2RX","S12000049","Glasgow City"
"G1  2RY","S12000049","Glasgow City"
"G1  2RZ","S12000049","Glasgow City"
"G1  2SB","S12000049","Glasgow City"
"G1  2SD","S12000049","Glasgow City"
"G1  2SE","S12000049","Glasgow City"
"G1  2SF","S12000049","Glasgow City"
"G1  2SG","S12000049","Glasgow City"
"G1  2SH","S12000049","Glasgow City"
"G1  2SL","S12000049","Glasgow City"
"G1  2SN","S12000049","Glasgow City"
"G1  2SP","S12000049","Glasgow City"
"G1  2SQ","S12000049","Glasgow City"
"G1  2SW","S12000049","Glasgow City"
"G1  2TA","S12000049","Glasgow City"
"G1  2TB","S12000049","Glasgow City"
"G1  2TD","S12000049","Glasgow City"
"G1  2TE","S12000049","Glasgow City"
"G1  2TF","S12000049","Glasgow City"
"G1  2TG","S12000049","Glasgow City"
"G1  2TN","S12000049","Glasgow City"
"G1  2TP","S12000049","Glasgow City"
"G1  2TQ","S12000049","Glasgow City"
"G1  2TS","S12000049","Glasgow City"
"G1  2UT","S12000049","Glasgow City"
"G1  2WE","S12000049","Glasgow City"
"G1  2WJ","S12000049","Glasgow City"
"G1  2WW","S12000049","Glasgow City"
"G1  2XA","S12000049","Glasgow City"
"G1  2XL","S12000049","Glasgow City"
"G1  2YD","S12000049","Glasgow City"
"G1  2YE","S12000049","Glasgow City"
"G1  2YF","S12000049","Glasgow City"
"G1  2YJ","S12000049","Glasgow City"
"G1  2YL","S12000049","Glasgow City"
"G1  2YX","S12000049","Glasgow City"
"G1  2YY","S12000049","Glasgow City"
"G1  2YZ","S12000049","Glasgow City"
"G1  2ZG","S12000049","Glasgow City"
"G1  3AA","S12000049","Glasgow City"
"G1  3AB","S12000049","Glasgow City"
"G1  3AD","S12000049","Glasgow City"
"G1  3AE","S12000049","Glasgow City"
"G1  3AF","S12000049","Glasgow City"
"G1  3AG","S12000049","Glasgow City"
"G1  3AH","S12000049","Glasgow City"
"G1  3AJ","S12000049","Glasgow City"
"G1  3AL","S12000049","Glasgow City"
"G1  3AN","S12000049","Glasgow City"
"G1  3AP","S12000049","Glasgow City"
"G1  3AQ","S12000049","Glasgow City"
"G1  3AR","S12000049","Glasgow City"
"G1  3AS","S12000049","Glasgow City"
"G1  3AT","S12000049","Glasgow City"
"G1  3AU","S12000049","Glasgow City"
"G1  3AW","S12000049","Glasgow City"
"G1  3AX","S12000049","Glasgow City"
"G1  3AY","S12000049","Glasgow City"
"G1  3AZ","S12000049","Glasgow City"
"G1  3BA","S12000049","Glasgow City"
"G1  3BB","S12000049","Glasgow City"
"G1  3BD","S12000049","Glasgow City"
"G1  3BE","S12000049","Glasgow City"
"G1  3BF","S12000049","Glasgow City"
"G1  3BH","S12000049","Glasgow City"
"G1  3BJ","S12000049","Glasgow City"
"G1  3BL","S12000049","Glasgow City"
"G1  3BN","S12000049","Glasgow City"
"G1  3BP","S12000049","Glasgow City"
"G1  3BS","S12000049","Glasgow City"
"G1  3BT","S12000049","Glasgow City"
"G1  3BU","S12000049","Glasgow City"
"G1  3BW","S12000049","Glasgow City"
"G1  3BX","S12000049","Glasgow City"
"G1  3BY","S12000049","Glasgow City"
"G1  3BZ","S12000049","Glasgow City"
"G1  3DA","S12000049","Glasgow City"
"G1  3DB","S12000049","Glasgow City"
"G1  3DD","S12000049","Glasgow City"
"G1  3DE","S12000049","Glasgow City"
"G1  3DF","S12000049","Glasgow City"
"G1  3DG","S12000049","Glasgow City"
"G1  3DH","S12000049","Glasgow City"
"G1  3DJ","S12000049","Glasgow City"
"G1  3DL","S12000049","Glasgow City"
"G1  3DN","S12000049","Glasgow City"
"G1  3DP","S12000049","Glasgow City"
"G1  3DQ","S12000049","Glasgow City"
"G1  3DR","S12000049","Glasgow City"
"G1  3DS","S12000049","Glasgow City"
"G1  3DT","S12000049","Glasgow City"
"G1  3DU","S12000049","Glasgow City"
"G1  3DW","S12000049","Glasgow City"
"G1  3DX","S12000049","Glasgow City"
"G1  3DY","S12000049","Glasgow City"
"G1  3DZ","S12000049","Glasgow City"
"G1  3EA","S12000049","Glasgow City"
"G1  3EB","S12000049","Glasgow City"
"G1  3ED","S12000049","Glasgow City"
"G1  3EF","S12000049","Glasgow City"
"G1  3EG","S12000049","Glasgow City"
"G1  3EH","S12000049","Glasgow City"
"G1  3EJ","S12000049","Glasgow City"
"G1  3EL","S12000049","Glasgow City"
"G1  3EN","S12000049","Glasgow City"
"G1  3EP","S12000049","Glasgow City"
"G1  3EQ","S12000049","Glasgow City"
"G1  3ER","S12000049","Glasgow City"
"G1  3ES","S12000049","Glasgow City"
"G1  3ET","S12000049","Glasgow City"
"G1  3EU","S12000049","Glasgow City"
"G1  3EW","S12000049","Glasgow City"
"G1  3HA","S12000049","Glasgow City"
"G1  3HB","S12000049","Glasgow City"
"G1  3HD","S12000049","Glasgow City"
"G1  3HE","S12000049","Glasgow City"
"G1  3HF","S12000049","Glasgow City"
"G1  3HG","S12000049","Glasgow City"
"G1  3HH","S12000049","Glasgow City"
"G1  3HJ","S12000049","Glasgow City"
"G1  3HL","S12000049","Glasgow City"
"G1  3HN","S12000049","Glasgow City"
"G1  3HP","S12000049","Glasgow City"
"G1  3HQ","S12000049","Glasgow City"
"G1  3HR","S12000049","Glasgow City"
"G1  3HS","S12000049","Glasgow City"
"G1  3HU","S12000049","Glasgow City"
"G1  3HX","S12000049","Glasgow City"
"G1  3HZ","S12000049","Glasgow City"
"G1  3JA","S12000049","Glasgow City"
"G1  3JB","S12000049","Glasgow City"
"G1  3JE","S12000049","Glasgow City"
"G1  3JF","S12000049","Glasgow City"
"G1  3JG","S12000049","Glasgow City"
"G1  3JH","S12000049","Glasgow City"
"G1  3JL","S12000049","Glasgow City"
"G1  3JN","S12000049","Glasgow City"
"G1  3JP","S12000049","Glasgow City"
"G1  3JQ","S12000049","Glasgow City"
"G1  3JR","S12000049","Glasgow City"
"G1  3JU","S12000049","Glasgow City"
"G1  3JW","S12000049","Glasgow City"
"G1  3JX","S12000049","Glasgow City"
