pcd,lad23cd,lad23nm
"AB1 1HS","S12000033","Aberdeen City"
"AB1 1HT","S12000033","Aberdeen City"
"AB1 1HU","S12000033","Aberdeen City"
"AB1 1HW","S12000033","Aberdeen City"
"AB1 1HX","S12000033","Aberdeen City"
"AB1 1HY","S12000033","Aberdeen City"
"AB1 1HZ","S12000033","Aberdeen City"
"AB1 1JA","S12000033","Aberdeen City"
"AB1 1JB","S12000033","Aberdeen City"
"AB1 1JD","S12000033","Aberdeen City"
"AB1 1JE","S12000033","Aberdeen City"
"AB1 1JF","S12000033","Aberdeen City"
"AB1 1JG","S12000033","Aberdeen City"
"AB1 1JH","S12000033","Aberdeen City"
"AB1 1JJ","S12000033","Aberdeen City"
"AB1 1JL","S12000033","Aberdeen City"
"AB1 1JN","S12000033","Aberdeen City"
"AB1 1JP","S12000033","Aberdeen City"
"AB1 1JQ","S12000033","Aberdeen City"
"AB1 1JR","S12000033","Aberdeen City"
"AB1 1JS","S12000033","Aberdeen City"
"AB1 1JT","S12000033","Aberdeen City"
"AB1 1JU","S12000033","Aberdeen City"
"AB1 1JW","S12000033","Aberdeen City"
"AB1 1JX","S12000033","Aberdeen City"
"AB1 1JY","S12000033","Aberdeen City"
"AB1 1JZ","S12000033","Aberdeen City"
"AB1 1LB","S12000033","Aberdeen City"
"AB1 1LD","S12000033","Aberdeen City"
"AB1 1LE","S12000033","Aberdeen City"
"AB1 1LF","S12000033","Aberdeen City"
"AB1 1LG","S12000033","Aberdeen City"
"AB1 1LH","S12000033","Aberdeen City"
"AB1 1LL","S12000033","Aberdeen City"
"AB1 1LN","S12000033","Aberdeen City"
"AB1 1LP","S12000033","Aberdeen City"
"AB1 1LQ","S12000033","Aberdeen City"
"AB1 1LR","S12000033","Aberdeen City"
"AB1 1LS","S12000033","Aberdeen City"
"AB1 1LT","S12000033","Aberdeen City"
"AB1 1LU","S12000033","Aberdeen City"
"AB1 1LW","S12000033","Aberdeen City"
"AB1 1LX","S12000033","Aberdeen City"
"AB1 1LY","S12000033","Aberdeen City"
"AB1 1LZ","S12000033","Aberdeen City"
"AB1 1NA","S12000033","Aberdeen City"
"AB1 1NB","S12000033","Aberdeen City"
"AB1 1ND","S12000033","Aberdeen City"
"AB1 1NE","S12000033","Aberdeen City"
"AB1 1NG","S12000033","Aberdeen City"
"AB1 1NH","S12000033","Aberdeen City"
"AB1 1NJ","S12000033","Aberdeen City"
"AB1 1NL","S12000033","Aberdeen City"
"AB1 1NN","S12000033","Aberdeen City"
"AB1 1NP","S12000033","Aberdeen City"
"AB1 1NQ","S12000033","Aberdeen City"
"AB1 1NR","S12000033","Aberdeen City"
"AB1 1NS","S12000033","Aberdeen City"
"AB1 1NT","S12000033","Aberdeen City"
"AB1 1NU","S12000033","Aberdeen City"
"AB1 1NX","S12000033","Aberdeen City"
"AB1 1NY","S12000033","Aberdeen City"
"AB1 1PB","S12000033","Aberdeen City"
"AB1 1PD","S12000033","Aberdeen City"
"AB1 1PE","S12000033","Aberdeen City"
"AB1 1PF","S12000033","Aberdeen City"
"AB1 1PG","S12000033","Aberdeen City"
"AB1 1PJ","S12000033","Aberdeen City"
"AB1 1PL","S12000033","Aberdeen City"
"AB1 1PN","S12000033","Aberdeen City"
"AB1 1PP","S12000033","Aberdeen City"
"AB1 1PQ","S12000033","Aberdeen City"
"AB1 1PR","S12000033","Aberdeen City"
"AB1 1PS","S12000033","Aberdeen City"
"AB1 1PT","S12000033","Aberdeen City"
"AB1 1PU","S12000033","Aberdeen City"
"AB1 1PX","S12000033","Aberdeen City"
"AB1 1PY","S12000033","Aberdeen City"
"AB1 1QA","S12000033","Aberdeen City"
"AB1 1QB","S12000033","Aberdeen City"
"AB1 1QD","S12000033","Aberdeen City"
"AB1 1QE","S12000033","Aberdeen City"
"AB1 1QH","S12000033","Aberdeen City"
"AB1 1QJ","S12000033","Aberdeen City"
"AB1 1QL","S12000033","Aberdeen City"
"AB1 1QN","S12000033","Aberdeen City"
"AB1 1QP","S12000033","Aberdeen City"
"AB1 1QQ","S12000033","Aberdeen City"
"AB1 1QR","S12000033","Aberdeen City"
"AB1 1QS","S12000033","Aberdeen City"
"AB1 1QT","S12000033","Aberdeen City"
"AB1 1QU","S12000033","Aberdeen City"
"AB1 1QW","S12000033","Aberdeen City"
"AB1 1QX","S12000034","Aberdeenshire"
"AB1 1QZ","S12000033","Aberdeen City"
"AB1 1RA","S12000033","Aberdeen City"
"AB1 1RB","S12000033","Aberdeen City"
"AB1 1RD","S12000033","Aberdeen City"
