pcd,lad23cd,lad23nm
"EH1 1RY","S12000036","City of Edinburgh"
"EH1 1RZ","S12000036","City of Edinburgh"
"EH1 1SA","S12000036","City of Edinburgh"
"EH1 1SB","S12000036","City of Edinburgh"
"EH1 1SD","S12000036","City of Edinburgh"
"EH1 1SE","S12000036","City of Edinburgh"
"EH1 1SF","S12000036","City of Edinburgh"
"EH1 1SG","S12000036","City of Edinburgh"
"EH1 1SJ","S12000036","City of Edinburgh"
"EH1 1SL","S12000036","City of Edinburgh"
"EH1 1SN","S12000036","City of Edinburgh"
"EH1 1SP","S12000036","City of Edinburgh"
"EH1 1SQ","S12000036","City of Edinburgh"
"EH1 1SR","S12000036","City of Edinburgh"
"EH1 1SS","S12000036","City of Edinburgh"
"EH1 1ST","S12000036","City of Edinburgh"
"EH1 1SU","S12000036","City of Edinburgh"
"EH1 1SW","S12000036","City of Edinburgh"
"EH1 1SX","S12000036","City of Edinburgh"
"EH1 1SY","S12000036","City of Edinburgh"
"EH1 1SZ","S12000036","City of Edinburgh"
"EH1 1TA","S12000036","City of Edinburgh"
"EH1 1TB","S12000036","City of Edinburgh"
"EH1 1TD","S12000036","City of Edinburgh"
"EH1 1TE","S12000036","City of Edinburgh"
"EH1 1TF","S12000036","City of Edinburgh"
"EH1 1TG","S12000036","City of Edinburgh"
"EH1 1TH","S12000036","City of Edinburgh"
"EH1 1TL","S12000036","City of Edinburgh"
"EH1 1TN","S12000036","City of Edinburgh"
"EH1 1TQ","S12000036","City of Edinburgh"
"EH1 1TR","S12000036","City of Edinburgh"
"EH1 1TS","S12000036","City of Edinburgh"
"EH1 1TT","S12000036","City of Edinburgh"
"EH1 1TU","S12000036","City of Edinburgh"
"EH1 1TW","S12000036","City of Edinburgh"
"EH1 1TX","S12000036","City of Edinburgh"
"EH1 1UE","S12000036","City of Edinburgh"
"EH1 1UF","S12000036","City of Edinburgh"
"EH1 1UH","S12000036","City of Edinburgh"
"EH1 1UJ","S12000036","City of Edinburgh"
"EH1 1UQ","S12000036","City of Edinburgh"
"EH1 1UT","S12000036","City of Edinburgh"
"EH1 1UW","S12000036","City of Edinburgh"
"EH1 1UX","S12000036","City of Edinburgh"
"EH1 1UY","S12000036","City of Edinburgh"
"EH1 1UZ","S12000036","City of Edinburgh"
"EH1 1WA","S12000036","City of Edinburgh"
"EH1 1WD","S12000036","City of Edinburgh"
"EH1 1WG","S12000036","City of Edinburgh"
"EH1 1WH","S12000036","City of Edinburgh"
"EH1 1WJ","S12000036","City of Edinburgh"
"EH1 1WL","S12000036","City of Edinburgh"
"EH1 1WP","S12000036","City of Edinburgh"
"EH1 1WT","S12000036","City of Edinburgh"
"EH1 1WX","S12000036","City of Edinburgh"
"EH1 1XA","S12000036","City of Edinburgh"
"EH1 1XB","S12000036","City of Edinburgh"
"EH1 1XD","S12000036","City of Edinburgh"
"EH1 1XF","S12000036","City of Edinburgh"
"EH1 1XG","S12000036","City of Edinburgh"
"EH1 1XH","S12000036","City of Edinburgh"
"EH1 1XL","S12000036","City of Edinburgh"
"EH1 1XN","S12000036","City of Edinburgh"
"EH1 1XQ","S12000036","City of Edinburgh"
"EH1 1XS","S12000036","City of Edinburgh"
"EH1 1XT","S12000036","City of Edinburgh"
"EH1 1XW","S12000036","City of Edinburgh"
"EH1 1XY","S12000036","City of Edinburgh"
"EH1 1YA","S12000036","City of Edinburgh"
"EH1 1YB","S12000036","City of Edinburgh"
"EH1 1YD","S12000036","City of Edinburgh"
"EH1 1YE","S12000036","City of Edinburgh"
"EH1 1YF","S12000036","City of Edinburgh"
"EH1 1YG","S12000036","City of Edinburgh"
"EH1 1YH","S12000036","City of Edinburgh"
"EH1 1YJ","S12000036","City of Edinburgh"
"EH1 1YL","S12000036","City of Edinburgh"
"EH1 1YN","S12000036","City of Edinburgh"
"EH1 1YP","S12000036","City of Edinburgh"
"EH1 1YQ","S12000036","City of Edinburgh"
"EH1 1YR","S12000036","City of Edinburgh"
"EH1 1YS","S12000036","City of Edinburgh"
"EH1 1YT","S12000036","City of Edinburgh"
"EH1 1YU","S12000036","City of Edinburgh"
"EH1 1YW","S12000036","City of Edinburgh"
"EH1 1YX","S12000036","City of Edinburgh"
"EH1 1YY","S12000036","City of Edinburgh"
"EH1 1YZ","S12000036","City of Edinburgh"
"EH1 1ZA","S12000036","City of Edinburgh"
"EH1 1ZD","S12000036","City of Edinburgh"
"EH1 1ZE","S12000036","City of Edinburgh"
"EH1 1ZF","S12000036","City of Edinburgh"
"EH1 1ZG","S12000036","City of Edinburgh"
"EH1 1ZH","S12000036","City of Edinburgh"
"EH1 1ZJ","S12000036","City of Edinburgh"
"EH1 1ZL","S12000036","City of Edinburgh"
"EH1 1ZN","S12000036","City of Edinburgh"
"EH1 1ZQ","S12000036","City of Edinburgh"
"EH1 1ZU","S12000036","City of Edinburgh"
"EH1 1ZW","S12000036","City of Edinburgh"
"EH1 1ZY","S12000036","City of Edinburgh"
"EH1 2AA","S12000036","City of Edinburgh"
"EH1 2AB","S12000036","City of Edinburgh"
"EH1 2AD","S12000036","City of Edinburgh"
"EH1 2AE","S12000036","City of Edinburgh"
"EH1 2AF","S12000036","City of Edinburgh"
"EH1 2AG","S12000036","City of Edinburgh"
"EH1 2AH","S12000036","City of Edinburgh"
"EH1 2AJ","S12000036","City of Edinburgh"
"EH1 2AL","S12000036","City of Edinburgh"
"EH1 2AN","S12000036","City of Edinburgh"
"EH1 2AP","S12000036","City of Edinburgh"
"EH1 2AQ","S12000036","City of Edinburgh"
"EH1 2AS","S12000036","City of Edinburgh"
"EH1 2AT","S12000036","City of Edinburgh"
"EH1 2AU","S12000036","City of Edinburgh"
"EH1 2AW","S12000036","City of Edinburgh"
"EH1 2AX","S12000036","City of Edinburgh"
"EH1 2AY","S12000036","City of Edinburgh"
"EH1 2BA","S12000036","City of Edinburgh"
"EH1 2BB","S12000036","City of Edinburgh"
"EH1 2BD","S12000036","City of Edinburgh"
"EH1 2BE","S12000036","City of Edinburgh"
"EH1 2BF","S12000036","City of Edinburgh"
"EH1 2BG","S12000036","City of Edinburgh"
"EH1 2BH","S12000036","City of Edinburgh"
"EH1 2BJ","S12000036","City of Edinburgh"
"EH1 2BL","S12000036","City of Edinburgh"
"EH1 2BP","S12000036","City of Edinburgh"
"EH1 2BQ","S12000036","City of Edinburgh"
"EH1 2BR","S12000036","City of Edinburgh"
"EH1 2BS","S12000036","City of Edinburgh"
"EH1 2BT","S12000036","City of Edinburgh"
"EH1 2BU","S12000036","City of Edinburgh"
"EH1 2BW","S12000036","City of Edinburgh"
"EH1 2BX","S12000036","City of Edinburgh"
"EH1 2BY","S12000036","City of Edinburgh"
"EH1 2BZ","S12000036","City of Edinburgh"
"EH1 2DA","S12000036","City of Edinburgh"
"EH1 2DB","S12000036","City of Edinburgh"
"EH1 2DD","S12000036","City of Edinburgh"
"EH1 2DE","S12000036","City of Edinburgh"
"EH1 2DG","S12000036","City of Edinburgh"
"EH1 2DH","S12000036","City of Edinburgh"
"EH1 2DJ","S12000036","City of Edinburgh"
"EH1 2DL","S12000036","City of Edinburgh"
"EH1 2DN","S12000036","City of Edinburgh"
"EH1 2DP","S12000036","City of Edinburgh"
"EH1 2DQ","S12000036","City of Edinburgh"
"EH1 2DR","S12000036","City of Edinburgh"
"EH1 2DT","S12000036","City of Edinburgh"
"EH1 2DW","S12000036","City of Edinburgh"
"EH1 2DX","S12000036","City of Edinburgh"
"EH1 2DY","S12000036","City of Edinburgh"
"EH1 2DZ","S12000036","City of Edinburgh"
"EH1 2EA","S12000036","City of Edinburgh"
"EH1 2EB","S12000036","City of Edinburgh"
"EH1 2ED","S12000036","City of Edinburgh"
"EH1 2EE","S12000036","City of Edinburgh"
"EH1 2EF","S12000036","City of Edinburgh"
"EH1 2EG","S12000036","City of Edinburgh"
"EH1 2EH","S12000036","City of Edinburgh"
"EH1 2EJ","S12000036","City of Edinburgh"
"EH1 2EL","S12000036","City of Edinburgh"
"EH1 2EN","S12000036","City of Edinburgh"
"EH1 2EP","S12000036","City of Edinburgh"
"EH1 2EQ","S12000036","City of Edinburgh"
"EH1 2ER","S12000036","City of Edinburgh"
"EH1 2ES","S12000036","City of Edinburgh"
"EH1 2ET","S12000036","City of Edinburgh"
"EH1 2EU","S12000036","City of Edinburgh"
"EH1 2EW","S12000036","City of Edinburgh"
"EH1 2EX","S12000036","City of Edinburgh"
"EH1 2EY","S12000036","City of Edinburgh"
"EH1 2EZ","S12000036","City of Edinburgh"
"EH1 2GA","S12000036","City of Edinburgh"
"EH1 2GB","S12000036","City of Edinburgh"
"EH1 2GD","S12000036","City of Edinburgh"
"EH1 2GE","S12000036","City of Edinburgh"
"EH1 2GF","S12000036","City of Edinburgh"
"EH1 2HA","S12000036","City of Edinburgh"
"EH1 2HB","S12000036","City of Edinburgh"
