pcd,lad23cd,lad23nm
"BS1 3AD","E06000023","Bristol, City of"
"BS1 3AE","E06000023","Bristol, City of"
"BS1 3AF","E06000023","Bristol, City of"
"BS1 3AG","E06000023","Bristol, City of"
"BS1 3AH","E06000023","Bristol, City of"
"BS1 3AJ","E06000023","Bristol, City of"
"BS1 3AL","E06000023","Bristol, City of"
"BS1 3AN","E06000023","Bristol, City of"
"BS1 3AP","E06000023","Bristol, City of"
"BS1 3AQ","E06000023","Bristol, City of"
"BS1 3AR","E06000023","Bristol, City of"
"BS1 3AS","E06000023","Bristol, City of"
"BS1 3AT","E06000023","Bristol, City of"
"BS1 3AU","E06000023","Bristol, City of"
"BS1 3AW","E06000023","Bristol, City of"
"BS1 3AX","E06000023","Bristol, City of"
"BS1 3AY","E06000023","Bristol, City of"
"BS1 3AZ","E06000023","Bristol, City of"
"BS1 3BA","E06000023","Bristol, City of"
"BS1 3BB","E06000023","Bristol, City of"
"BS1 3BD","E06000023","Bristol, City of"
"BS1 3BE","E06000023","Bristol, City of"
"BS1 3BF","E06000023","Bristol, City of"
"BS1 3BG","E06000023","Bristol, City of"
"BS1 3BH","E06000023","Bristol, City of"
"BS1 3BJ","E06000023","Bristol, City of"
"BS1 3BL","E06000023","Bristol, City of"
"BS1 3BN","E06000023","Bristol, City of"
"BS1 3BP","E06000023","Bristol, City of"
"BS1 3BQ","E06000023","Bristol, City of"
"BS1 3BS","E06000023","Bristol, City of"
"BS1 3BT","E06000023","Bristol, City of"
"BS1 3BU","E06000023","Bristol, City of"
"BS1 3BW","E06000023","Bristol, City of"
"BS1 3BX","E06000023","Bristol, City of"
"BS1 3BY","E06000023","Bristol, City of"
"BS1 3BZ","E06000023","Bristol, City of"
"BS1 3DA","E06000023","Bristol, City of"
"BS1 3DB","E06000023","Bristol, City of"
"BS1 3DD","E06000023","Bristol, City of"
"BS1 3DE","E06000023","Bristol, City of"
"BS1 3DF","E06000023","Bristol, City of"
"BS1 3DG","E06000023","Bristol, City of"
"BS1 3DH","E06000023","Bristol, City of"
"BS1 3DJ","E06000023","Bristol, City of"
"BS1 3DL","E06000023","Bristol, City of"
"BS1 3DN","E06000023","Bristol, City of"
"BS1 3DP","E06000023","Bristol, City of"
"BS1 3DQ","E06000023","Bristol, City of"
"BS1 3DR","E06000023","Bristol, City of"
"BS1 3DS","E06000023","Bristol, City of"
"BS1 3DT","E06000023","Bristol, City of"
"BS1 3DU","E06000023","Bristol, City of"
"BS1 3DW","E06000023","Bristol, City of"
"BS1 3DX","E06000023","Bristol, City of"
"BS1 3DY","E06000023","Bristol, City of"
"BS1 3DZ","E06000023","Bristol, City of"
"BS1 3EA","E06000023","Bristol, City of"
"BS1 3EB","E06000023","Bristol, City of"
"BS1 3ED","E06000023","Bristol, City of"
"BS1 3EE","E06000023","Bristol, City of"
"BS1 3EF","E06000023","Bristol, City of"
"BS1 3EG","E06000023","Bristol, City of"
"BS1 3EH","E06000023","Bristol, City of"
